studentId,name,department,address,phoneNumber
4150,David Moore,Computer Science,"152 Main St, Franklin, CA",616-361-1910
4151,Katie Miller,Physics,"816 Oak St, Riverside, NY",275-116-7671
4152,David Brown,Computer Science,"702 High St, Fairview, CA",438-713-6630
4153,Jane Williams,Mechanical Engineering,"823 Birch St, Fairview, CA",926-628-4932
4154,Jane Moore,Electrical Engineering,"206 Maple St, Greenville, FL",235-958-2694
4155,Chris Moore,Mathematics,"52 Oak St, Franklin, TX",539-965-7257
4156,David Johnson,Civil Engineering,"742 Elm St, Greenville, TX",446-345-9210
4157,David Wilson,Computer Science,"189 Walnut St, Springfield, IL",617-705-4239
4158,Jane Smith,Chemistry,"541 Oak St, Franklin, NY",159-588-9555
4159,Laura Wilson,Economics,"702 High St, Greenville, NY",696-736-3183
4160,David Johnson,Physics,"498 Elm St, Fairview, IL",119-419-7857
4161,Katie Jones,Computer Science,"878 Pine St, Springfield, TX",104-698-2546
4162,David Williams,Chemical Engineering,"408 Main St, Springfield, NY",118-223-1142
4163,John Wilson,Civil Engineering,"52 Oak St, Riverside, TX",585-819-8101
4164,Jane Brown,Civil Engineering,"940 Elm St, Fairview, IL",671-113-2212
4165,Jane Davis,Physics,"979 Park Ave, Franklin, NY",302-860-9184
4166,Michael Moore,Economics,"213 Park Ave, Springfield, CA",844-527-6147
4167,Laura Taylor,Mathematics,"28 Walnut St, Springfield, FL",818-673-1986
4168,Sarah Jones,Economics,"691 Oak St, Franklin, TX",136-933-6951
4169,Jane Brown,Electrical Engineering,"758 Walnut St, Riverside, IL",503-929-3647
4170,Alex Smith,Mechanical Engineering,"750 Cedar St, Franklin, FL",229-763-7064
4171,Michael Johnson,Mechanical Engineering,"342 Walnut St, Springfield, CA",123-485-9466
4172,Alex Smith,Civil Engineering,"583 Park Ave, Riverside, TX",777-539-6215
4173,Emily Wilson,Physics,"251 Walnut St, Riverside, IL",265-317-5421
4174,Sarah Moore,Computer Science,"240 Walnut St, Riverside, CA",790-862-8545
4175,Jane Miller,Computer Science,"662 Maple St, Greenville, IL",260-429-7515
4176,Sarah Johnson,Physics,"562 Pine St, Riverside, NY",143-737-2456
4177,Katie Smith,Mathematics,"158 Walnut St, Riverside, FL",839-553-1899
4178,Laura Taylor,Mathematics,"447 Cedar St, Riverside, CA",558-846-6284
4179,Chris Miller,Chemical Engineering,"129 Walnut St, Franklin, NY",177-365-1239
4180,Alex Miller,Economics,"588 Elm St, Franklin, NY",379-570-6303
4181,Emily Wilson,Mechanical Engineering,"474 Cedar St, Fairview, CA",769-895-8311
4182,Katie Williams,Mathematics,"203 Oak St, Greenville, TX",396-969-6962
4183,Alex Johnson,Civil Engineering,"265 Elm St, Fairview, FL",460-978-9739
4184,Jane Davis,Chemical Engineering,"217 Pine St, Fairview, IL",735-572-6304
4185,Katie Smith,Electrical Engineering,"245 Maple St, Springfield, FL",726-475-2329
4186,John Brown,Computer Science,"13 Pine St, Fairview, NY",172-425-4503
4187,David Wilson,Mechanical Engineering,"904 Oak St, Riverside, NY",138-303-2329
4188,Laura Smith,Economics,"91 Maple St, Greenville, FL",176-645-4200
4189,Emily Brown,Civil Engineering,"666 Main St, Greenville, FL",441-690-5341
4190,Michael Taylor,Physics,"119 Walnut St, Greenville, IL",913-859-8303
4191,Laura Moore,Physics,"865 Park Ave, Greenville, CA",326-598-6752
4192,Emily Taylor,Chemical Engineering,"845 Park Ave, Springfield, CA",471-304-5431
4193,Sarah Taylor,Civil Engineering,"460 Maple St, Riverside, TX",740-814-5918
4194,Alex Johnson,Biotechnology,"941 Main St, Franklin, IL",935-716-4613
4195,Katie Davis,Civil Engineering,"254 Park Ave, Riverside, TX",567-316-6402
4196,Chris Taylor,Computer Science,"968 High St, Springfield, NY",195-147-3726
4197,David Brown,Physics,"811 Walnut St, Springfield, FL",658-658-2041
4198,Sarah Taylor,Mechanical Engineering,"822 Cedar St, Greenville, NY",482-588-3534
4199,Jane Smith,Electrical Engineering,"642 Maple St, Greenville, TX",186-689-8977
4200,David Jones,Physics,"628 Cedar St, Riverside, IL",367-795-5374
4201,John Taylor,Electrical Engineering,"218 Walnut St, Fairview, TX",714-419-9851
4202,Sarah Miller,Chemical Engineering,"954 Walnut St, Riverside, FL",144-401-7471
4203,Sarah Wilson,Biotechnology,"198 Walnut St, Fairview, TX",867-995-9961
4204,David Taylor,Physics,"971 Main St, Franklin, IL",148-931-5344
4205,Alex Johnson,Electrical Engineering,"759 High St, Greenville, TX",960-129-5701
4206,Emily Moore,Computer Science,"399 Main St, Greenville, TX",634-689-5654
4207,Chris Smith,Economics,"567 Walnut St, Greenville, TX",461-105-9100
4208,Chris Johnson,Computer Science,"838 Main St, Franklin, NY",742-988-3849
4209,Emily Taylor,Chemistry,"285 Main St, Greenville, FL",226-889-2108
4210,Emily Smith,Computer Science,"69 Birch St, Greenville, TX",578-419-8374
4211,Chris Brown,Chemical Engineering,"620 Park Ave, Franklin, CA",144-700-1747
4212,Sarah Brown,Chemistry,"889 Birch St, Fairview, FL",695-233-5127
4213,Michael Miller,Physics,"872 High St, Riverside, TX",166-121-8957
4214,Katie Davis,Biotechnology,"419 Birch St, Fairview, FL",384-872-6213
4215,Alex Moore,Chemical Engineering,"798 Pine St, Riverside, NY",670-190-2287
4216,Jane Wilson,Chemical Engineering,"381 Birch St, Greenville, CA",230-880-2960
4217,Sarah Taylor,Mathematics,"693 Park Ave, Springfield, FL",421-939-6263
4218,John Taylor,Computer Science,"290 Main St, Fairview, NY",577-221-9836
4219,Chris Moore,Chemical Engineering,"737 Elm St, Springfield, TX",985-767-2494
4220,Jane Williams,Electrical Engineering,"361 Oak St, Greenville, FL",434-841-2721
4221,David Taylor,Chemistry,"935 Main St, Greenville, IL",117-890-7976
4222,Alex Brown,Computer Science,"311 Main St, Greenville, NY",859-639-3687
4223,John Miller,Physics,"653 Cedar St, Fairview, TX",718-798-8562
4224,Michael Taylor,Chemistry,"533 Park Ave, Riverside, CA",214-375-8306
4225,Katie Brown,Chemical Engineering,"76 Walnut St, Fairview, TX",505-679-2235
4226,Katie Taylor,Electrical Engineering,"498 Maple St, Springfield, FL",548-786-2228
4227,Sarah Miller,Biotechnology,"835 Oak St, Fairview, NY",955-479-9811
4228,David Miller,Chemistry,"234 Walnut St, Fairview, NY",103-247-1710
4229,Chris Johnson,Chemistry,"473 Maple St, Franklin, TX",565-287-4243
4230,Michael Johnson,Mechanical Engineering,"782 Birch St, Greenville, CA",482-933-1495
4231,Michael Smith,Mathematics,"594 Cedar St, Greenville, IL",526-917-3321
4232,Katie Davis,Chemistry,"366 Elm St, Greenville, FL",376-515-6135
4233,Michael Taylor,Economics,"318 Walnut St, Greenville, CA",782-101-9302
4234,Alex Brown,Chemical Engineering,"645 Elm St, Springfield, IL",342-495-5981
4235,John Davis,Economics,"150 Birch St, Franklin, IL",242-922-9341
4236,Laura Wilson,Mechanical Engineering,"273 Park Ave, Greenville, FL",281-279-3426
4237,Alex Moore,Biotechnology,"276 Main St, Franklin, NY",860-205-5776
4238,Chris Johnson,Mathematics,"382 Cedar St, Greenville, CA",836-625-7843
4239,John Wilson,Mechanical Engineering,"842 Oak St, Springfield, FL",922-619-3026
4240,Jane Jones,Civil Engineering,"982 Park Ave, Franklin, CA",940-540-3846
4241,Laura Smith,Civil Engineering,"91 Park Ave, Springfield, FL",110-783-3476
4242,Laura Johnson,Physics,"501 Park Ave, Springfield, NY",269-728-2213
4243,Jane Brown,Electrical Engineering,"411 Birch St, Fairview, TX",190-565-4763
4244,Chris Taylor,Chemical Engineering,"302 Elm St, Fairview, CA",871-857-2215
4245,John Jones,Computer Science,"142 High St, Fairview, IL",528-321-4935
4246,Katie Johnson,Chemistry,"639 Oak St, Franklin, IL",335-413-1591
4247,Jane Taylor,Civil Engineering,"147 Walnut St, Greenville, FL",488-279-1119
4248,Chris Johnson,Biotechnology,"675 Main St, Springfield, FL",277-616-9069
4249,Emily Brown,Physics,"108 Maple St, Springfield, FL",857-742-4415
4250,Chris Taylor,Civil Engineering,"848 Birch St, Greenville, IL",351-440-9988
4251,Jane Johnson,Chemical Engineering,"815 High St, Franklin, IL",256-445-8209
4252,Michael Smith,Physics,"474 Cedar St, Fairview, FL",100-750-6407
4253,Jane Wilson,Physics,"245 Main St, Fairview, NY",218-153-2289
4254,Emily Moore,Computer Science,"812 Cedar St, Fairview, NY",434-791-6537
4255,Alex Miller,Mathematics,"746 Oak St, Springfield, FL",130-906-5884
4256,David Miller,Chemistry,"697 Walnut St, Springfield, CA",266-454-9652
4257,Emily Jones,Mechanical Engineering,"887 Pine St, Springfield, IL",735-963-4411
4258,Emily Smith,Computer Science,"455 Walnut St, Franklin, TX",999-628-5922
4259,Katie Jones,Computer Science,"935 High St, Greenville, FL",958-624-9054
4260,Sarah Smith,Electrical Engineering,"974 Main St, Franklin, FL",197-594-3588
4261,Jane Wilson,Chemical Engineering,"225 Oak St, Franklin, CA",886-613-2650
4262,Jane Brown,Mathematics,"724 High St, Riverside, IL",835-678-3177
4263,Jane Wilson,Electrical Engineering,"163 Walnut St, Fairview, IL",102-946-2796
4264,Sarah Taylor,Electrical Engineering,"259 Park Ave, Riverside, FL",862-766-5947
4265,Chris Brown,Mathematics,"557 Elm St, Springfield, FL",676-991-2945
4266,John Johnson,Computer Science,"749 Elm St, Greenville, NY",208-551-5044
4267,Michael Taylor,Chemical Engineering,"429 High St, Riverside, CA",439-508-2079
4268,John Johnson,Civil Engineering,"520 Main St, Riverside, FL",701-725-9990
4269,Alex Johnson,Civil Engineering,"451 Maple St, Riverside, FL",282-558-2864
4270,Alex Brown,Computer Science,"730 Oak St, Franklin, FL",568-475-8683
4271,Michael Miller,Electrical Engineering,"310 Oak St, Fairview, IL",991-262-9957
4272,Katie Taylor,Mathematics,"80 Birch St, Greenville, NY",305-670-9189
4273,David Wilson,Chemical Engineering,"871 Park Ave, Greenville, NY",794-417-7656
4274,Laura Davis,Biotechnology,"748 Birch St, Greenville, CA",240-621-8216
4275,Jane Smith,Economics,"656 Elm St, Franklin, CA",230-652-1944
4276,Alex Brown,Mechanical Engineering,"625 Walnut St, Fairview, CA",500-823-3788
4277,Sarah Miller,Mechanical Engineering,"710 Pine St, Fairview, CA",497-912-3370
4278,Emily Miller,Electrical Engineering,"740 Elm St, Springfield, NY",178-127-8473
4279,Jane Miller,Economics,"925 Oak St, Fairview, TX",337-331-9871
4280,Emily Jones,Physics,"137 High St, Springfield, IL",536-962-8735
4281,Chris Taylor,Electrical Engineering,"854 Main St, Greenville, CA",101-529-8706
4282,Alex Jones,Economics,"94 Birch St, Fairview, CA",651-859-4086
4283,Laura Jones,Biotechnology,"536 High St, Fairview, FL",773-263-5503
4284,Alex Smith,Mathematics,"512 Oak St, Fairview, FL",295-813-9081
4285,John Johnson,Electrical Engineering,"713 Birch St, Springfield, NY",787-560-3681
4286,David Taylor,Mechanical Engineering,"794 Cedar St, Riverside, CA",291-429-1655
4287,John Davis,Mathematics,"875 Cedar St, Greenville, NY",565-504-1306
4288,John Miller,Mathematics,"389 Birch St, Fairview, NY",355-608-7222
4289,Katie Williams,Chemical Engineering,"423 Elm St, Greenville, NY",740-676-5347
4290,Sarah Brown,Economics,"493 Cedar St, Riverside, IL",626-701-6764
4291,Chris Smith,Physics,"366 Main St, Franklin, IL",421-533-6560
4292,Michael Jones,Chemistry,"964 Maple St, Riverside, CA",325-393-4751
4293,Emily Brown,Biotechnology,"218 High St, Springfield, TX",198-591-6015
4294,Alex Wilson,Chemistry,"471 Main St, Springfield, CA",790-219-9798
4295,John Davis,Electrical Engineering,"183 Main St, Greenville, IL",958-962-3780
4296,Katie Johnson,Mathematics,"652 Oak St, Greenville, NY",830-462-6609
4297,Jane Williams,Mechanical Engineering,"972 Cedar St, Springfield, CA",252-463-3949
4298,Laura Wilson,Chemical Engineering,"918 Birch St, Franklin, TX",684-216-2482
4299,Emily Moore,Chemical Engineering,"858 Park Ave, Greenville, FL",284-895-8652
4300,Emily Jones,Chemistry,"110 High St, Riverside, TX",586-874-8191
4301,Katie Brown,Chemistry,"832 High St, Riverside, CA",729-930-4944
4302,Emily Williams,Chemistry,"683 Park Ave, Springfield, TX",908-984-7897
4303,Emily Williams,Biotechnology,"155 Cedar St, Greenville, CA",650-764-5148
4304,Emily Brown,Civil Engineering,"492 Oak St, Springfield, NY",765-530-4646
4305,Michael Moore,Mathematics,"965 Park Ave, Springfield, FL",447-170-2582
4306,Katie Smith,Chemical Engineering,"623 High St, Fairview, IL",617-861-2169
4307,Katie Davis,Physics,"568 Pine St, Riverside, NY",264-452-2242
4308,Katie Brown,Electrical Engineering,"909 Maple St, Greenville, NY",893-329-9529
4309,Jane Davis,Computer Science,"199 Elm St, Fairview, FL",898-238-4169
4310,John Williams,Electrical Engineering,"333 Elm St, Springfield, IL",853-643-7817
4311,Jane Moore,Biotechnology,"901 Birch St, Riverside, TX",210-435-4192
4312,Chris Williams,Chemical Engineering,"907 Pine St, Springfield, IL",718-978-6983
4313,Katie Moore,Physics,"532 Cedar St, Springfield, FL",381-595-1423
4314,Michael Davis,Mechanical Engineering,"343 High St, Fairview, TX",839-587-9564
4315,Michael Miller,Computer Science,"142 Pine St, Riverside, TX",248-229-1027
4316,Jane Jones,Chemical Engineering,"259 Elm St, Riverside, FL",998-366-8893
4317,Katie Davis,Civil Engineering,"231 Elm St, Fairview, CA",881-735-6765
4318,Sarah Jones,Civil Engineering,"601 Cedar St, Franklin, TX",887-924-3372
4319,Katie Wilson,Chemical Engineering,"411 Elm St, Franklin, FL",273-451-9801
4320,Emily Miller,Economics,"852 Park Ave, Springfield, NY",289-514-6755
4321,Katie Wilson,Electrical Engineering,"255 Maple St, Franklin, FL",243-445-3258
4322,Emily Moore,Economics,"928 Oak St, Riverside, TX",247-767-8518
4323,David Taylor,Economics,"471 Main St, Fairview, IL",840-132-5374
4324,Laura Johnson,Chemical Engineering,"613 Walnut St, Greenville, NY",383-972-2168
4325,Laura Taylor,Computer Science,"902 Elm St, Fairview, NY",861-653-3323
4326,Sarah Miller,Computer Science,"911 Main St, Greenville, FL",242-389-5877
4327,Alex Jones,Economics,"913 Birch St, Greenville, TX",680-438-6201
4328,Laura Taylor,Mechanical Engineering,"50 Park Ave, Riverside, NY",131-747-1959
4329,Alex Taylor,Civil Engineering,"939 Pine St, Greenville, IL",598-585-9877
4330,John Jones,Civil Engineering,"916 Walnut St, Springfield, FL",446-465-3569
4331,Katie Moore,Chemical Engineering,"621 Walnut St, Springfield, IL",456-105-7535
4332,Chris Miller,Physics,"723 Walnut St, Fairview, CA",254-694-2744
4333,Emily Johnson,Biotechnology,"455 Cedar St, Springfield, IL",641-553-8141
4334,John Williams,Computer Science,"828 High St, Springfield, IL",961-865-8591
4335,John Johnson,Civil Engineering,"148 High St, Greenville, FL",320-289-7135
4336,Jane Smith,Mathematics,"39 Walnut St, Greenville, TX",434-636-5241
4337,Michael Smith,Electrical Engineering,"12 Walnut St, Greenville, FL",723-689-2594
4338,Michael Moore,Biotechnology,"601 Maple St, Springfield, NY",601-386-7450
4339,Chris Smith,Civil Engineering,"414 Walnut St, Fairview, FL",663-645-3840
4340,Sarah Brown,Economics,"657 Park Ave, Springfield, NY",365-932-1323
4341,Sarah Wilson,Chemistry,"271 Walnut St, Riverside, CA",420-375-4046
4342,Chris Wilson,Electrical Engineering,"356 Cedar St, Greenville, CA",839-109-5230
4343,John Davis,Physics,"836 Birch St, Franklin, CA",438-231-8057
4344,Alex Davis,Electrical Engineering,"663 Main St, Springfield, CA",291-136-1022
4345,Emily Jones,Electrical Engineering,"310 Cedar St, Fairview, NY",720-360-5623
4346,Sarah Wilson,Computer Science,"82 Park Ave, Springfield, TX",880-841-5503
4347,Sarah Smith,Chemical Engineering,"442 Main St, Springfield, TX",935-888-8888
4348,Sarah Brown,Physics,"843 Birch St, Springfield, IL",568-611-1883
4349,David Jones,Physics,"473 Park Ave, Franklin, FL",404-392-4952
4350,Alex Jones,Electrical Engineering,"870 Pine St, Fairview, FL",636-696-6004
4351,Jane Jones,Biotechnology,"924 Pine St, Springfield, CA",508-972-9722
4352,John Smith,Mathematics,"331 Maple St, Franklin, IL",922-135-9912
4353,Emily Johnson,Biotechnology,"369 Park Ave, Riverside, CA",336-129-8926
4354,Emily Williams,Civil Engineering,"194 High St, Fairview, IL",353-772-8499
4355,David Davis,Mechanical Engineering,"711 Walnut St, Franklin, NY",264-806-1624
4356,Alex Williams,Economics,"826 Pine St, Franklin, TX",452-609-1734
4357,Katie Williams,Mechanical Engineering,"671 Park Ave, Franklin, NY",425-451-1273
4358,Chris Wilson,Electrical Engineering,"726 Walnut St, Franklin, TX",967-544-2095
4359,Chris Smith,Mathematics,"873 Maple St, Riverside, IL",872-133-3971
4360,Michael Davis,Chemical Engineering,"575 Park Ave, Riverside, IL",652-668-4449
4361,Alex Jones,Physics,"439 Oak St, Riverside, TX",248-281-7676
4362,Katie Jones,Economics,"497 High St, Fairview, NY",871-121-6934
4363,Emily Smith,Computer Science,"900 High St, Greenville, NY",363-960-8781
4364,Chris Brown,Computer Science,"241 High St, Springfield, TX",822-473-7088
4365,John Miller,Chemistry,"229 Maple St, Fairview, TX",213-484-6370
4366,Michael Smith,Biotechnology,"273 Walnut St, Riverside, IL",320-545-9829
4367,Katie Johnson,Chemistry,"22 Oak St, Springfield, IL",687-339-2917
4368,David Wilson,Civil Engineering,"536 Birch St, Riverside, CA",441-565-1593
4369,Chris Davis,Physics,"187 Birch St, Fairview, IL",325-452-9522
4370,Laura Miller,Mathematics,"495 Oak St, Fairview, CA",414-974-6757
4371,Katie Davis,Civil Engineering,"285 Walnut St, Springfield, IL",587-860-9019
4372,Katie Taylor,Chemistry,"20 Pine St, Franklin, NY",809-945-4674
4373,Emily Taylor,Mathematics,"687 Pine St, Greenville, NY",545-868-4737
4374,Katie Moore,Chemical Engineering,"567 Pine St, Greenville, FL",278-197-8597
4375,Laura Brown,Economics,"581 Pine St, Franklin, TX",532-478-4850
4376,David Williams,Electrical Engineering,"42 High St, Greenville, NY",904-742-3700
4377,Sarah Davis,Electrical Engineering,"550 Cedar St, Riverside, IL",192-858-5688
4378,John Williams,Chemistry,"283 Birch St, Riverside, IL",434-933-1616
4379,Alex Brown,Civil Engineering,"7 Elm St, Fairview, NY",613-965-2030
4380,John Jones,Mathematics,"887 Cedar St, Franklin, CA",361-243-1291
4381,Sarah Williams,Chemistry,"679 High St, Springfield, FL",789-874-6904
4382,David Moore,Mechanical Engineering,"280 Main St, Greenville, FL",776-385-4233
4383,John Taylor,Mechanical Engineering,"602 Park Ave, Riverside, TX",541-543-3432
4384,Chris Taylor,Civil Engineering,"395 Pine St, Franklin, TX",852-138-2146
4385,Jane Miller,Electrical Engineering,"909 Elm St, Springfield, IL",124-489-3171
4386,Jane Miller,Mechanical Engineering,"245 High St, Franklin, TX",474-164-3753
4387,David Johnson,Mechanical Engineering,"831 Oak St, Greenville, CA",145-115-2482
4388,Emily Davis,Economics,"369 High St, Greenville, CA",458-762-7471
4389,Chris Davis,Economics,"244 Maple St, Franklin, IL",637-641-7988
4390,Alex Moore,Civil Engineering,"941 Birch St, Fairview, CA",399-833-1802
4391,Emily Davis,Chemical Engineering,"41 Birch St, Franklin, CA",754-785-9813
